Fiction,Experimental/Postmodern fiction,Speculative metafiction,10–12,20-50,70000-120000,$4.99–$7.99,0
Fiction,Experimental/Postmodern fiction,Conceptual fiction (idea-driven rather than plot-driven),10–12,20-50,70000-120000,$4.99–$7.99,0
Fiction,Experimental/Postmodern fiction,Metanarrative self-reflection,10–12,20-50,70000-120000,$4.99–$7.99,0
Fiction,Experimental/Postmodern fiction,Deconstructionist fiction,10–12,20-50,70000-120000,$4.99–$7.99,0
Fiction,Psychological fiction,Psychological thriller,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Psychological drama,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Stream of consciousness fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Introspective fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Existential fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Trauma fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Psychoanalytic fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Confessional fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Memory fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Character study fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Unreliable narrator fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Domestic psychological fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Dark literary fiction,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Psychological fiction,Hallucinatory realism,8–10,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Social realism,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Urban social fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Feminist fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Queer fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Labor / proletarian fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Racial justice fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Immigrant fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Cultural identity fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Family or generational social fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Dystopian social commentary,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Satirical social fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Campus / institutional fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Postcolonial fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Social fiction,Class-conscious fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Dystopian political fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Utopian fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Political satire,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Allegorical political fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,War fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Revolutionary fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Espionage with ideological focus,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Anti-establishment fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Nationalist or anti-nationalist fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Postcolonial political fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Propaganda critique fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Bureaucratic absurdism (Kafkaesque style),9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Political fiction,Political thriller (literary or realist),9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Existential fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Absurdist fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Metaphysical fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Allegorical fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Human condition fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Religious / spiritual philosophical fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Ontological fiction (questions of reality),9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Nihilistic fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Speculative philosophical fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Morality fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Determinism vs free will fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Posthumanist fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Philosophical fiction,Transcendental fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Interior monologue fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Psychological realism,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Modernist fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Experimental prose fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Fragmented narrative fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Memory stream fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Impressionistic fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Nonlinear introspective fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Hallucinatory or dreamlike fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Existential inner-life fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Sensory-overload fiction,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Stream of consciousness,Confessional stream narratives,9–12,20-50,70000-120000,$5.99–$9.99,0
Fiction,Romance,Contemporary romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Historical romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Romantic comedy (Rom-Com),6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Romantic suspense,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Paranormal romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Fantasy romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Sci-Fi Romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Dark Romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Erotic romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,LGBTQ+ romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Second chance romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Enemies to lovers,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Friends to lovers,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Forbidden love,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Billionaire / high-society romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Small-town romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Military romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Gothic romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Time travel romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Cross cultural romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Cross generational romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Christian romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance, Inspirational romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Transratial romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Clean/Sweet romnce,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Victorian romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Regency romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Romance,Medieval romance,6–9,20-40,60000-90000,$4.99–$7.99,0
Fiction,Science fiction,Hard science fiction (scientific realism),6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Soft science fiction (psychological/social focus),6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Cyberpunk,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Post-cyberpunk,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Space opera,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Dystopian science fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Utopian science fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Climate fiction (Cli-Fi),6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Time Travel,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Post-Apocalyptic,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Alien invasion,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Military Sci-Fi,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Biopunk,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Nanopunk,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Steampunk,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Dieselpunk,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Solarpunk,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,World War III,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Military sci-fi,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,First contact fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Parallel universe fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Multiverse fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,AI / machine consciousness fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Posthuman / transhuman fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Philosophical science fiction,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Sci-fi thriller,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Science fiction,Sci-fi romance,6-12,25-50,90000-150000,$4.99–$7.99,0
Fiction,Fantasy,Epic/High fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Urban Fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Dark Fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Sword and Socery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Portal Fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Fairy Tale retellings,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Contemporary fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Mythic/Folklore Fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Gaslamp fantasy (Victorian aesthetic),6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Romantic fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Low fantasy (real-world setting with magic),6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Contemporary fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Grimdark,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Heroic fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Historical fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Mythic fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Folkloric fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Paranormal fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Magical realism,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Wuxia / Eastern fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Fantasy adventure,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Cozy fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Fantasy,Coming-of-age fantasy,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Cozy mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Detective/cryme fiction,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Police procedural,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Noir mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Legal thriller,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Historical mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Forensic Mystery ,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Amateur mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Psychological mystery,8–10,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Hardboiled mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Medical mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Locked-room mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Whodunit,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Paranormal mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Tech mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Espionage mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Domestic mystery,6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Mystery,Crime thriller (crossover with suspense),6–9,20-40,70000-90000,$4.99–$7.99,0
Fiction,Thriller/suspense,Psychological thriller ,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Crime thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Political thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Spy/Espionage ,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Techno-thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Medical thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Legal thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Action thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Eco-thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Domestic thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Action thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Supernatural thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Conspiracy thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Dystopian thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Military thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Horror thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Romantic suspense,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Survival thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Thriller/suspense,Cat-and-mouse thriller,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Supernatural horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Psychological horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Gothic horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Body horror ,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Paranormal horror ,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Cosmic horror (Lovecraftian),8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Splatterpunk / Extreme horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Folk Horror ,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Occult horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Survival horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Action/Survival adventure,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Slasher fiction,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Occult / demonic horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Paranormal horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Monster horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Vampire fiction,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Werewolf fiction,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Zombie fiction,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Haunted house horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Horror comedy,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Post-apocalyptic horror,8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Horror,Quiet horror (subtle psychological dread),8-10,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Sea adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Jungle adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Arctic adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,City/urban adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Treasure hunt,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Lost world/exploration,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Spy adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,War adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Survival adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Fantasy adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Science fiction adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Nautical adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Desert adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Exploration fiction,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Espionage adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Steampunk adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Space adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Post-apocalyptic adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Underground world adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Coming-of-age adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Adventure,Holy grail adventure,6–9,15-40,70000-10000,$4.99–$7.99,0
Fiction,Historical fiction ,Ancient world fiction ,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Medieval historical fiction ,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Rennaissance historical fiction ,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Regency historical fiction ,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Victorian historical fiction ,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Edwardian historical fiction ,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,World war I,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,World war II,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Historical romance,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Historical mystery,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Historical fantasy,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,War fiction,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Biographical fiction,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Alternative history,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Colonial fiction,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Postcolonial fiction,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Western historical fiction,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Cultural heritage fiction,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Historical adventure,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Historical drama,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Literary historical fiction,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Time-slip fiction (past-present blend),8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Historical fiction ,Alternate history,8–10,20-50,70000-120000,$5.99–$8.99,0
Fiction,Young Adult (YA) ,YA romance,6–9,12-30,50000-80000,$5.99–$8.99,0
Fiction,Young Adult (YA) ,YA fantasy,6–9,12-30,50000-80000,$5.99–$8.99,0
Fiction,Young Adult (YA) ,YA dystopian ,6–9,12-30,50000-80000,$5.99–$8.99,0
Fiction,Young Adult (YA) ,YA mystery ,6–9,12-30,50000-80000,$5.99–$8.99,0
Fiction,Young Adult (YA) ,YA thriller ,6–9,12-30,50000-80000,$5.99–$8.99,0
Fiction,Young Adult (YA) ,YA contemporary ,6–9,12-30,50000-80000,$5.99–$8.99,0
Fiction,Young Adult (YA) ,YA coming-of-age,6–9,12-30,50000-80000,$5.99–$8.99,0
